danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.595,0.543,11,-8.149,1,0.038,0.127,0,0.0975,0.109,99.928,audio_features,6F2r4HgpJnvKDmkN6JEN6J,spotify:track:6F2r4HgpJnvKDmkN6JEN6J,https://api.spotify.com/v1/tracks/6F2r4HgpJnvKDmkN6JEN6J,https://api.spotify.com/v1/audio-analysis/6F2r4HgpJnvKDmkN6JEN6J,174406,4
0.74,0.673,0,-2.872,1,0.102,0.232,4.45e-06,0.12,0.698,180.026,audio_features,1bmm8qIp60aMkozpkPnxNM,spotify:track:1bmm8qIp60aMkozpkPnxNM,https://api.spotify.com/v1/tracks/1bmm8qIp60aMkozpkPnxNM,https://api.spotify.com/v1/audio-analysis/1bmm8qIp60aMkozpkPnxNM,198592,4
0.745,0.695,2,-5.888,0,0.125,0.0578,3.72e-06,0.519,0.618,130.027,audio_features,1QigNNcv8c5X2iL294bZev,spotify:track:1QigNNcv8c5X2iL294bZev,https://api.spotify.com/v1/tracks/1QigNNcv8c5X2iL294bZev,https://api.spotify.com/v1/audio-analysis/1QigNNcv8c5X2iL294bZev,187898,4
0.813,0.553,11,-6.274,1,0.433,0.261,0,0.176,0.683,130.905,audio_features,1cH9JMgvzkOXGKPiegrBjw,spotify:track:1cH9JMgvzkOXGKPiegrBjw,https://api.spotify.com/v1/tracks/1cH9JMgvzkOXGKPiegrBjw,https://api.spotify.com/v1/audio-analysis/1cH9JMgvzkOXGKPiegrBjw,281219,4
0.77,0.759,2,-5.749,1,0.0535,0.0328,0.0276,0.145,0.372,90.782,audio_features,51tMYALx6Lkrte41DoWIPq,spotify:track:51tMYALx6Lkrte41DoWIPq,https://api.spotify.com/v1/tracks/51tMYALx6Lkrte41DoWIPq,https://api.spotify.com/v1/audio-analysis/51tMYALx6Lkrte41DoWIPq,159572,4
0.374,0.727,10,-4.352,1,0.0309,0.237,0,0.134,0.283,155.127,audio_features,6F9yAYUaNbUhdlQyt5uZ3b,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/tracks/6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/audio-analysis/6F9yAYUaNbUhdlQyt5uZ3b,257027,4
0.735,0.797,2,-5.328,1,0.0638,0.143,0,0.0823,0.471,105.765,audio_features,0B8yu7yLe1UsXv6gewHRv2,spotify:track:0B8yu7yLe1UsXv6gewHRv2,https://api.spotify.com/v1/tracks/0B8yu7yLe1UsXv6gewHRv2,https://api.spotify.com/v1/audio-analysis/0B8yu7yLe1UsXv6gewHRv2,167341,3
0.828,0.788,2,-3.957,1,0.301,0.38,0,0.072,0.961,116.939,audio_features,1xXQCSt0xkfeGhe18ey2p8,spotify:track:1xXQCSt0xkfeGhe18ey2p8,https://api.spotify.com/v1/tracks/1xXQCSt0xkfeGhe18ey2p8,https://api.spotify.com/v1/audio-analysis/1xXQCSt0xkfeGhe18ey2p8,156656,4
0.767,0.901,2,-1.975,1,0.0862,0.319,0,0.172,0.751,94.023,audio_features,5EHRc2WJASyZg3alJqsbqU,spotify:track:5EHRc2WJASyZg3alJqsbqU,https://api.spotify.com/v1/tracks/5EHRc2WJASyZg3alJqsbqU,https://api.spotify.com/v1/audio-analysis/5EHRc2WJASyZg3alJqsbqU,161239,4
0.728,0.542,0,-5.195,1,0.0514,0.259,0,0.136,0.637,90.016,audio_features,3lR4O0vtkhCAvVEUEWUL0S,spotify:track:3lR4O0vtkhCAvVEUEWUL0S,https://api.spotify.com/v1/tracks/3lR4O0vtkhCAvVEUEWUL0S,https://api.spotify.com/v1/audio-analysis/3lR4O0vtkhCAvVEUEWUL0S,227234,3
0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
0.861,0.547,11,-8.917,1,0.113,0.304,0,0.165,0.6,120.01,audio_features,17HiLsDKo2qryCfpt5Tfh5,spotify:track:17HiLsDKo2qryCfpt5Tfh5,https://api.spotify.com/v1/tracks/17HiLsDKo2qryCfpt5Tfh5,https://api.spotify.com/v1/audio-analysis/17HiLsDKo2qryCfpt5Tfh5,219560,4
0.762,0.822,9,-2.241,1,0.0452,0.0902,0,0.566,0.673,91.985,audio_features,3f2K8tmTI3mHzojNYqae4h,spotify:track:3f2K8tmTI3mHzojNYqae4h,https://api.spotify.com/v1/tracks/3f2K8tmTI3mHzojNYqae4h,https://api.spotify.com/v1/audio-analysis/3f2K8tmTI3mHzojNYqae4h,212658,4
0.701,0.537,0,-4.932,1,0.32,0.118,1.77e-06,0.0694,0.345,186.054,audio_features,4fzD055EHKfFzbIkfIF89x,spotify:track:4fzD055EHKfFzbIkfIF89x,https://api.spotify.com/v1/tracks/4fzD055EHKfFzbIkfIF89x,https://api.spotify.com/v1/audio-analysis/4fzD055EHKfFzbIkfIF89x,200000,4
0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,audio_features,3CeCwYWvdfXbZLXFhBrbnf,spotify:track:3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/tracks/3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/audio-analysis/3CeCwYWvdfXbZLXFhBrbnf,235767,4
0.629,0.482,10,-7.954,0,0.118,0.248,0,0.0901,0.312,84.609,audio_features,27gItFPvVMtaKsVyt0wHzf,spotify:track:27gItFPvVMtaKsVyt0wHzf,https://api.spotify.com/v1/tracks/27gItFPvVMtaKsVyt0wHzf,https://api.spotify.com/v1/audio-analysis/27gItFPvVMtaKsVyt0wHzf,146823,4
0.751,0.595,6,-7.794,1,0.187,0.0577,0,0.0828,0.776,154.012,audio_features,4M6xyu1AHnaWAN8lHMNeo0,spotify:track:4M6xyu1AHnaWAN8lHMNeo0,https://api.spotify.com/v1/tracks/4M6xyu1AHnaWAN8lHMNeo0,https://api.spotify.com/v1/audio-analysis/4M6xyu1AHnaWAN8lHMNeo0,188571,4
0.773,0.771,7,-3.077,1,0.0423,0.486,1.25e-06,0.311,0.871,91.993,audio_features,5hMadRUTp4S3ewaJIaI7Qo,spotify:track:5hMadRUTp4S3ewaJIaI7Qo,https://api.spotify.com/v1/tracks/5hMadRUTp4S3ewaJIaI7Qo,https://api.spotify.com/v1/audio-analysis/5hMadRUTp4S3ewaJIaI7Qo,193827,4
0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.405,92.014,audio_features,0uwC0gQoPRi2ZKYZGIqkxg,spotify:track:0uwC0gQoPRi2ZKYZGIqkxg,https://api.spotify.com/v1/tracks/0uwC0gQoPRi2ZKYZGIqkxg,https://api.spotify.com/v1/audio-analysis/0uwC0gQoPRi2ZKYZGIqkxg,182187,4
0.836,0.777,6,-5.376,0,0.0439,0.0951,1.68e-06,0.0561,0.504,94.977,audio_features,0R7DSnSibvuE4PEHqUayqf,spotify:track:0R7DSnSibvuE4PEHqUayqf,https://api.spotify.com/v1/tracks/0R7DSnSibvuE4PEHqUayqf,https://api.spotify.com/v1/audio-analysis/0R7DSnSibvuE4PEHqUayqf,190564,4
0.771,0.815,1,-5.423,0,0.0719,0.161,2.01e-05,0.189,0.524,94.016,audio_features,0Q7ZM15J0cJA9rd7pQYdRq,spotify:track:0Q7ZM15J0cJA9rd7pQYdRq,https://api.spotify.com/v1/tracks/0Q7ZM15J0cJA9rd7pQYdRq,https://api.spotify.com/v1/audio-analysis/0Q7ZM15J0cJA9rd7pQYdRq,205520,4
0.84,0.738,4,-2.341,0,0.0541,0.0708,0.000223,0.105,0.727,94.024,audio_features,3Xaiksu578RaSvmvq893dg,spotify:track:3Xaiksu578RaSvmvq893dg,https://api.spotify.com/v1/tracks/3Xaiksu578RaSvmvq893dg,https://api.spotify.com/v1/audio-analysis/3Xaiksu578RaSvmvq893dg,169000,4
0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.404,92.006,audio_features,5clFSlfkCRlhnH1cAQjSBi,spotify:track:5clFSlfkCRlhnH1cAQjSBi,https://api.spotify.com/v1/tracks/5clFSlfkCRlhnH1cAQjSBi,https://api.spotify.com/v1/audio-analysis/5clFSlfkCRlhnH1cAQjSBi,182187,4
0.556,0.661,6,-5.052,0,0.204,0.3,0,0.101,0.668,168.56,audio_features,6PERP62TejQjgHu81OHxgM,spotify:track:6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/tracks/6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/audio-analysis/6PERP62TejQjgHu81OHxgM,178148,4
0.531,0.834,2,-3.944,1,0.052,0.277,0,0.131,0.526,142.026,audio_features,1iRvhKiXRElIH2Uf4gd95P,spotify:track:1iRvhKiXRElIH2Uf4gd95P,https://api.spotify.com/v1/tracks/1iRvhKiXRElIH2Uf4gd95P,https://api.spotify.com/v1/audio-analysis/1iRvhKiXRElIH2Uf4gd95P,247640,4
0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,audio_features,249gnXrbfmV8NG6jTEMSwD,spotify:track:249gnXrbfmV8NG6jTEMSwD,https://api.spotify.com/v1/tracks/249gnXrbfmV8NG6jTEMSwD,https://api.spotify.com/v1/audio-analysis/249gnXrbfmV8NG6jTEMSwD,207481,4
0.429,0.387,1,-7.486,1,0.0753,0.000178,0.802,0.142,0.41,109.893,audio_features,1e0Wxoraz9IzFhREDqgJAe,spotify:track:1e0Wxoraz9IzFhREDqgJAe,https://api.spotify.com/v1/tracks/1e0Wxoraz9IzFhREDqgJAe,https://api.spotify.com/v1/audio-analysis/1e0Wxoraz9IzFhREDqgJAe,162147,4
0.707,0.707,9,-7.15,1,0.038,0.252,0.000107,0.19,0.854,86.232,audio_features,69Z2hUoeaxVx3Hxf8unmks,spotify:track:69Z2hUoeaxVx3Hxf8unmks,https://api.spotify.com/v1/tracks/69Z2hUoeaxVx3Hxf8unmks,https://api.spotify.com/v1/audio-analysis/69Z2hUoeaxVx3Hxf8unmks,212754,4
0.606,0.755,7,-4.916,0,0.0861,0.183,0,0.556,0.743,179.826,audio_features,3OYQbnGzAPgoxlRRnu5PRa,spotify:track:3OYQbnGzAPgoxlRRnu5PRa,https://api.spotify.com/v1/tracks/3OYQbnGzAPgoxlRRnu5PRa,https://api.spotify.com/v1/audio-analysis/3OYQbnGzAPgoxlRRnu5PRa,202430,4
0.766,0.688,11,-7.223,0,0.261,0.187,0.000126,0.152,0.62,169.929,audio_features,7BErD9UIVpUr07RXsX8YyX,spotify:track:7BErD9UIVpUr07RXsX8YyX,https://api.spotify.com/v1/tracks/7BErD9UIVpUr07RXsX8YyX,https://api.spotify.com/v1/audio-analysis/7BErD9UIVpUr07RXsX8YyX,279832,4
0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.405,92.014,audio_features,0j6nTLkYuAFpHg9Zvojq2s,spotify:track:0j6nTLkYuAFpHg9Zvojq2s,https://api.spotify.com/v1/tracks/0j6nTLkYuAFpHg9Zvojq2s,https://api.spotify.com/v1/audio-analysis/0j6nTLkYuAFpHg9Zvojq2s,182187,4
0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,audio_features,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt,https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt,269187,4
0.761,0.296,0,-10.22,1,0.0484,0.551,0.000492,0.134,0.579,127.938,audio_features,5gEUDNQvoQjdjklrwPdGwD,spotify:track:5gEUDNQvoQjdjklrwPdGwD,https://api.spotify.com/v1/tracks/5gEUDNQvoQjdjklrwPdGwD,https://api.spotify.com/v1/audio-analysis/5gEUDNQvoQjdjklrwPdGwD,167867,4
0.777,0.835,10,-3.988,0,0.0675,0.0749,6.04e-06,0.155,0.855,165.917,audio_features,4aBWhhIFsQ8HJ7pgfwWgaI,spotify:track:4aBWhhIFsQ8HJ7pgfwWgaI,https://api.spotify.com/v1/tracks/4aBWhhIFsQ8HJ7pgfwWgaI,https://api.spotify.com/v1/audio-analysis/4aBWhhIFsQ8HJ7pgfwWgaI,239947,4
0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4
0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4
0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4
0.709,0.726,7,-7.129,1,0.0411,0.0977,0,0.301,0.405,92.014,audio_features,1xuBX5QEyGh7tAR84on00c,spotify:track:1xuBX5QEyGh7tAR84on00c,https://api.spotify.com/v1/tracks/1xuBX5QEyGh7tAR84on00c,https://api.spotify.com/v1/audio-analysis/1xuBX5QEyGh7tAR84on00c,182187,4
0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,audio_features,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357,4
0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,audio_features,2cGxRwrMyEAp8dEbuZaVv6,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,https://api.spotify.com/v1/tracks/2cGxRwrMyEAp8dEbuZaVv6,https://api.spotify.com/v1/audio-analysis/2cGxRwrMyEAp8dEbuZaVv6,337560,4
0.788,0.789,0,-2.39,1,0.124,0.397,0,0.226,0.867,167.897,audio_features,1LXb70u8SLsvBAPWHMCTMe,spotify:track:1LXb70u8SLsvBAPWHMCTMe,https://api.spotify.com/v1/tracks/1LXb70u8SLsvBAPWHMCTMe,https://api.spotify.com/v1/audio-analysis/1LXb70u8SLsvBAPWHMCTMe,179005,4
0.633,0.667,2,-7.764,0,0.0336,0.432,0,0.337,0.898,100.557,audio_features,5UNjITMq9FmtkymQgRULjc,spotify:track:5UNjITMq9FmtkymQgRULjc,https://api.spotify.com/v1/tracks/5UNjITMq9FmtkymQgRULjc,https://api.spotify.com/v1/audio-analysis/5UNjITMq9FmtkymQgRULjc,234867,4
0.738,0.803,6,-4.898,0,0.0421,0.303,0,0.0742,0.902,104.966,audio_features,0WBpK4TdYkkRtpYaGixO2x,spotify:track:0WBpK4TdYkkRtpYaGixO2x,https://api.spotify.com/v1/tracks/0WBpK4TdYkkRtpYaGixO2x,https://api.spotify.com/v1/audio-analysis/0WBpK4TdYkkRtpYaGixO2x,248680,4
0.674,0.779,0,-7.609,1,0.0503,0.436,0,0.253,0.941,137.486,audio_features,2twCSCxShr1N8lCErcagsU,spotify:track:2twCSCxShr1N8lCErcagsU,https://api.spotify.com/v1/tracks/2twCSCxShr1N8lCErcagsU,https://api.spotify.com/v1/audio-analysis/2twCSCxShr1N8lCErcagsU,178373,4
0.654,0.682,9,-6.539,0,0.031,0.156,0,0.0713,0.967,136.437,audio_features,5qO03VRi0VQ3TVVGSE0QwJ,spotify:track:5qO03VRi0VQ3TVVGSE0QwJ,https://api.spotify.com/v1/tracks/5qO03VRi0VQ3TVVGSE0QwJ,https://api.spotify.com/v1/audio-analysis/5qO03VRi0VQ3TVVGSE0QwJ,209006,4
0.77,0.898,7,-3.678,1,0.0344,0.308,0,0.0673,0.837,102.027,audio_features,4CP1TLNjHojPOcWWWxVaKP,spotify:track:4CP1TLNjHojPOcWWWxVaKP,https://api.spotify.com/v1/tracks/4CP1TLNjHojPOcWWWxVaKP,https://api.spotify.com/v1/audio-analysis/4CP1TLNjHojPOcWWWxVaKP,208051,4
0.635,0.823,5,-4.54,0,0.102,0.0833,0.000377,0.157,0.821,200.943,audio_features,2e3fohSwZ9nU6Q2tks0fFz,spotify:track:2e3fohSwZ9nU6Q2tks0fFz,https://api.spotify.com/v1/tracks/2e3fohSwZ9nU6Q2tks0fFz,https://api.spotify.com/v1/audio-analysis/2e3fohSwZ9nU6Q2tks0fFz,195467,4
0.763,0.783,9,-4.406,1,0.137,0.206,0,0.0676,0.909,94.99,audio_features,2J3phqO09lgu24e82siYtt,spotify:track:2J3phqO09lgu24e82siYtt,https://api.spotify.com/v1/tracks/2J3phqO09lgu24e82siYtt,https://api.spotify.com/v1/audio-analysis/2J3phqO09lgu24e82siYtt,204293,4
0.805,0.851,0,-4.502,1,0.0417,0.333,0.000612,0.253,0.927,105.046,audio_features,0zmnUn0dv7130MSED9WAQV,spotify:track:0zmnUn0dv7130MSED9WAQV,https://api.spotify.com/v1/tracks/0zmnUn0dv7130MSED9WAQV,https://api.spotify.com/v1/audio-analysis/0zmnUn0dv7130MSED9WAQV,184645,4
0.539,0.7,4,-7.535,0,0.0373,0.0251,0,0.0722,0.842,115.121,audio_features,56Q1u9KJUMcun4UWv0b7ik,spotify:track:56Q1u9KJUMcun4UWv0b7ik,https://api.spotify.com/v1/tracks/56Q1u9KJUMcun4UWv0b7ik,https://api.spotify.com/v1/audio-analysis/56Q1u9KJUMcun4UWv0b7ik,175267,4
0.771,0.589,9,-6.261,1,0.0278,0.118,0,0.168,0.932,105.025,audio_features,41BuYNd5IMSmDV7m6aNb8J,spotify:track:41BuYNd5IMSmDV7m6aNb8J,https://api.spotify.com/v1/tracks/41BuYNd5IMSmDV7m6aNb8J,https://api.spotify.com/v1/audio-analysis/41BuYNd5IMSmDV7m6aNb8J,181255,4
0.691,0.876,0,-5.978,0,0.0312,0.178,1.06e-05,0.0904,0.955,111.882,audio_features,7Lfp553u5K9VDEpdIgGtpJ,spotify:track:7Lfp553u5K9VDEpdIgGtpJ,https://api.spotify.com/v1/tracks/7Lfp553u5K9VDEpdIgGtpJ,https://api.spotify.com/v1/audio-analysis/7Lfp553u5K9VDEpdIgGtpJ,264528,4
0.816,0.908,9,-2.324,0,0.241,0.178,0,0.0273,0.928,94.985,audio_features,6wWLC6V7TJ7NEygWHc1CFh,spotify:track:6wWLC6V7TJ7NEygWHc1CFh,https://api.spotify.com/v1/tracks/6wWLC6V7TJ7NEygWHc1CFh,https://api.spotify.com/v1/audio-analysis/6wWLC6V7TJ7NEygWHc1CFh,192075,4
0.711,0.833,9,-4.601,0,0.0343,0.136,2.12e-05,0.0533,0.857,98.99,audio_features,2kXjQNAuP4dBb8gb1xO39E,spotify:track:2kXjQNAuP4dBb8gb1xO39E,https://api.spotify.com/v1/tracks/2kXjQNAuP4dBb8gb1xO39E,https://api.spotify.com/v1/audio-analysis/2kXjQNAuP4dBb8gb1xO39E,229840,4
0.681,0.907,7,-8.181,1,0.0699,0.0497,0,0.715,0.94,149.938,audio_features,4jRxEVNituPZObHbCSBZL3,spotify:track:4jRxEVNituPZObHbCSBZL3,https://api.spotify.com/v1/tracks/4jRxEVNituPZObHbCSBZL3,https://api.spotify.com/v1/audio-analysis/4jRxEVNituPZObHbCSBZL3,205333,4
0.814,0.944,4,-2.758,0,0.0532,0.544,7.91e-06,0.0642,0.961,130.082,audio_features,0K1XXuhaJBPWMcgjj3ug3u,spotify:track:0K1XXuhaJBPWMcgjj3ug3u,https://api.spotify.com/v1/tracks/0K1XXuhaJBPWMcgjj3ug3u,https://api.spotify.com/v1/audio-analysis/0K1XXuhaJBPWMcgjj3ug3u,197333,4
0.814,0.874,8,-3.18,1,0.071,0.234,0.00162,0.0476,0.911,124.052,audio_features,7JIjUx3GsL0upxmNJacmtz,spotify:track:7JIjUx3GsL0upxmNJacmtz,https://api.spotify.com/v1/tracks/7JIjUx3GsL0upxmNJacmtz,https://api.spotify.com/v1/audio-analysis/7JIjUx3GsL0upxmNJacmtz,267160,4
0.646,0.803,9,-4.951,0,0.0331,0.789,0.0207,0.191,0.893,100.07,audio_features,3SeGoWq4erurSW32M79aWn,spotify:track:3SeGoWq4erurSW32M79aWn,https://api.spotify.com/v1/tracks/3SeGoWq4erurSW32M79aWn,https://api.spotify.com/v1/audio-analysis/3SeGoWq4erurSW32M79aWn,239412,4
0.767,0.702,4,-5.952,0,0.0316,0.157,9.07e-05,0.0633,0.869,104.619,audio_features,3YCcsuRdJArE4rsAG5V3sW,spotify:track:3YCcsuRdJArE4rsAG5V3sW,https://api.spotify.com/v1/tracks/3YCcsuRdJArE4rsAG5V3sW,https://api.spotify.com/v1/audio-analysis/3YCcsuRdJArE4rsAG5V3sW,250760,4
0.738,0.847,2,-4.408,1,0.0812,0.00927,0,0.325,0.826,111.962,audio_features,1m7CrLaLdBBVIHIdCOwzYT,spotify:track:1m7CrLaLdBBVIHIdCOwzYT,https://api.spotify.com/v1/tracks/1m7CrLaLdBBVIHIdCOwzYT,https://api.spotify.com/v1/audio-analysis/1m7CrLaLdBBVIHIdCOwzYT,187507,4
0.716,0.827,3,-5.693,0,0.0509,0.393,0,0.129,0.962,103.235,audio_features,6XMY9qZM7HXXu0PVqnv7y9,spotify:track:6XMY9qZM7HXXu0PVqnv7y9,https://api.spotify.com/v1/tracks/6XMY9qZM7HXXu0PVqnv7y9,https://api.spotify.com/v1/audio-analysis/6XMY9qZM7HXXu0PVqnv7y9,270893,4
0.805,0.593,2,-9.077,1,0.0546,0.392,0.00138,0.485,0.677,102.633,audio_features,2pWb1A0niYkehbNzncNcue,spotify:track:2pWb1A0niYkehbNzncNcue,https://api.spotify.com/v1/tracks/2pWb1A0niYkehbNzncNcue,https://api.spotify.com/v1/audio-analysis/2pWb1A0niYkehbNzncNcue,186840,4
0.749,0.758,6,-3.937,0,0.0423,0.0851,0,0.314,0.963,106.06,audio_features,5IYYyNV4ly1IFNBFLQO6ge,spotify:track:5IYYyNV4ly1IFNBFLQO6ge,https://api.spotify.com/v1/tracks/5IYYyNV4ly1IFNBFLQO6ge,https://api.spotify.com/v1/audio-analysis/5IYYyNV4ly1IFNBFLQO6ge,220267,4
0.712,0.883,0,-4.13,1,0.092,0.432,6.96e-05,0.0426,0.769,95.032,audio_features,3nqeYx43EpndeNKtehg8Zn,spotify:track:3nqeYx43EpndeNKtehg8Zn,https://api.spotify.com/v1/tracks/3nqeYx43EpndeNKtehg8Zn,https://api.spotify.com/v1/audio-analysis/3nqeYx43EpndeNKtehg8Zn,188707,4
0.753,0.895,9,-2.385,0,0.0508,0.498,3.85e-05,0.0431,0.886,119.171,audio_features,7gNI9f8NTCU6hLV0pLkTT7,spotify:track:7gNI9f8NTCU6hLV0pLkTT7,https://api.spotify.com/v1/tracks/7gNI9f8NTCU6hLV0pLkTT7,https://api.spotify.com/v1/audio-analysis/7gNI9f8NTCU6hLV0pLkTT7,259067,4
0.785,0.861,2,-5.633,0,0.0443,0.425,0,0.0587,0.966,94.989,audio_features,5DrsyiBfSuIHS015buu06S,spotify:track:5DrsyiBfSuIHS015buu06S,https://api.spotify.com/v1/tracks/5DrsyiBfSuIHS015buu06S,https://api.spotify.com/v1/audio-analysis/5DrsyiBfSuIHS015buu06S,171880,4
0.843,0.878,0,-7.782,1,0.0517,0.0536,0,0.0399,0.948,130.182,audio_features,2Qk6kXRswLfaqOMXOhrsUg,spotify:track:2Qk6kXRswLfaqOMXOhrsUg,https://api.spotify.com/v1/tracks/2Qk6kXRswLfaqOMXOhrsUg,https://api.spotify.com/v1/audio-analysis/2Qk6kXRswLfaqOMXOhrsUg,302333,4
0.886,0.49,0,-9.087,1,0.0428,0.0852,3.1e-06,0.202,0.966,130.025,audio_features,4Pss9knIWhZDWlGXmnDI0S,spotify:track:4Pss9knIWhZDWlGXmnDI0S,https://api.spotify.com/v1/tracks/4Pss9knIWhZDWlGXmnDI0S,https://api.spotify.com/v1/audio-analysis/4Pss9knIWhZDWlGXmnDI0S,186293,4
0.788,0.62,5,-4.193,0,0.0405,0.458,0,0.163,0.962,131.108,audio_features,0BI7u6p921rYiD2EUyTJJG,spotify:track:0BI7u6p921rYiD2EUyTJJG,https://api.spotify.com/v1/tracks/0BI7u6p921rYiD2EUyTJJG,https://api.spotify.com/v1/audio-analysis/0BI7u6p921rYiD2EUyTJJG,167777,4
0.711,0.766,1,-4.976,1,0.0442,0.28,0,0.0687,0.777,91.783,audio_features,2p34HFPU10LkEekwkUKMzS,spotify:track:2p34HFPU10LkEekwkUKMzS,https://api.spotify.com/v1/tracks/2p34HFPU10LkEekwkUKMzS,https://api.spotify.com/v1/audio-analysis/2p34HFPU10LkEekwkUKMzS,214800,4
0.788,0.649,0,-6.264,0,0.0312,0.147,0,0.0548,0.691,99.008,audio_features,2aJuCPajaqOVaNjmgKGRhF,spotify:track:2aJuCPajaqOVaNjmgKGRhF,https://api.spotify.com/v1/tracks/2aJuCPajaqOVaNjmgKGRhF,https://api.spotify.com/v1/audio-analysis/2aJuCPajaqOVaNjmgKGRhF,229920,4
0.561,0.675,2,-5.792,0,0.034,0.0573,3.03e-06,0.132,0.929,96.953,audio_features,7nqJSKq4bLSU5np1UKQl6f,spotify:track:7nqJSKq4bLSU5np1UKQl6f,https://api.spotify.com/v1/tracks/7nqJSKq4bLSU5np1UKQl6f,https://api.spotify.com/v1/audio-analysis/7nqJSKq4bLSU5np1UKQl6f,188053,4
0.688,0.782,4,-4.197,0,0.0306,0.185,0,0.1,0.677,104.973,audio_features,5iJX4NZaq08acdlK4wku9V,spotify:track:5iJX4NZaq08acdlK4wku9V,https://api.spotify.com/v1/tracks/5iJX4NZaq08acdlK4wku9V,https://api.spotify.com/v1/audio-analysis/5iJX4NZaq08acdlK4wku9V,216364,4
0.555,0.905,11,-2.515,0,0.0507,0.445,0,0.269,0.817,199.932,audio_features,2g3izj5ofjo2oNkOymMV9G,spotify:track:2g3izj5ofjo2oNkOymMV9G,https://api.spotify.com/v1/tracks/2g3izj5ofjo2oNkOymMV9G,https://api.spotify.com/v1/audio-analysis/2g3izj5ofjo2oNkOymMV9G,253988,4
0.766,0.671,0,-5.243,1,0.0359,0.113,2.07e-05,0.102,0.81,141.998,audio_features,4uO0NyK4WLuzfTGzc49X3x,spotify:track:4uO0NyK4WLuzfTGzc49X3x,https://api.spotify.com/v1/tracks/4uO0NyK4WLuzfTGzc49X3x,https://api.spotify.com/v1/audio-analysis/4uO0NyK4WLuzfTGzc49X3x,174000,4
0.77,0.855,8,-4.445,1,0.0423,0.329,1.33e-05,0.179,0.928,96.073,audio_features,3mXLgWxNIbEFXWPppGjc6a,spotify:track:3mXLgWxNIbEFXWPppGjc6a,https://api.spotify.com/v1/tracks/3mXLgWxNIbEFXWPppGjc6a,https://api.spotify.com/v1/audio-analysis/3mXLgWxNIbEFXWPppGjc6a,227373,4
